"Important: Please do not insert comments on this sheet. All content is regularly copied from the first sheet, ""1) Phrases for refugees""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G110,BREAD,bread,(das) Brot,خبز,AL khubz /  'aysh,bukë,,հաց,hats’,রুটি,ruti,kruh / hljeb / hleb,Hlyab / Хляб,,(el) pa,,chleba,Brød,نان خشک,Naane khoshk,(het) brood,نان/نون ,naan/noon,tinapay,leipä,(du) pain,ψωμί,psomì,kenyér,,Pane,,,nan, نان,Duona,леб (leb),,Brød,وچه ډوډۍ    ,wacha dodey,chleb,Pão,pâine,хлеб,,chlieb ,kruh,kimis / rooti,Pan,,Bröd ,,,ባኒ ፨ ሕምባሻ,bani / himbasha (if homemade),ekmek, روٹی,Roti,
G111,WATER,water,(das) Wasser,ماء,"m'a, miyah   / Mai",Ujë,,ջրային,jrayin,পানি,pani,voda,voda / вода,,(l')aigua,,voda,Vand,آب,"aab
",(het) water, آب,aab,Tubig,vesi,(de l') eau,Νερό,Neró,Víz,,Acqua,,,Av,ئاو,Vanduo,Вода (Voda),,Vann,اوبه    ,owbá,Woda,Água,apă,Вода,,voda,voda,biyo,Agua,,Vatten ,,,ማይ,mai,Su,پانی,Paani,
G112,LEMONADE,lemonade,(die) Limonade,ليموناضة,limonada,limonatë,,,,লেবুর শরবত,lebur shorbot,limunada,Limonada / лимонада,,(la) llimonada,,limonáda,Saftevand/Sodavand, لیموناد,limonade,(de) limonade, لیموناد,limonade,limonada,limonadi,limonade,λεμονάδα,lemonáda,limonádé,,Limonata,,,lîmonata,شەربەتى ليمۆ,Limonadas,лимонада (limonada),,Brus,د لیمو شربت,De Lemo Sharbat,lemoniada,limonada,limonadă,лимонад,,,limonada,,"Limonada, Refresco",,Läsk ,,,ጽማቝ ለሚን ,Tsimuaq lemin,limonata,"نیبوپانی
 / نیبو کا شربت",Neebu ka sharbat / Neebu pani,
G113,MILK,milk,(die) Milch,حليب,Al labn/al halib,Qumësht,,կաթ,kat’,দুধ,dudh,mlijeko / mleko,mliako / мляко,,(la) llet,,mléko,Mælk, شیر,shir,(de) melk, شیر,shir,gatas,maito,(du) lait,γάλα,gàla,tej,,Latte,,,şîr,شير,Pienas,Млеко (Mleko),,Melk,شوده   ,showdá,mleko,leite,lapte,молоко,,mlieko ,mleko,caano,Leche,,Mjölk ,,,ጸባ,Tzebah,süt,دودھ,Doodh,
G114,COFFEE,coffee,(der) Kaffee,قهوة,Al qahwa,kafe,,սուրճ,surch,কফি,Kåfi,kava / kafa,kafé / кафе,,(el) cafè,,káva,Kaffe,کوفی / قهوه,Kofi / qahwa,(de) koffie,قهوه ,ghahveh,kape,kahvi,café,καφέ,kafè,kávé,,Caffè,,,qahwe,قاوە,Kava,Кафе (Kafe),,Kaffe,قهوه,Qahwa,kawa,café,cafea,кофе,,káva,kava,bun / kaafi,Café,,Kaffe ,,,ቡን,bun,kahve,کوفی,Coffee,
G115,TEA,tea,(der) Tee,شاي,Al shaay,çaj,,թեյ,t’yey,চা,cha,čaj,Chay / чай,,(el) te,,čaj,Te,چای,Chai,(de) thee, چایی,chayi,tsaa,tee,thé,τσάι,tsài,tea,,Té,,,çay,چا,Arbata,Чај (Chaj),,Te,چای,Chay,herbata,chá,ceai,чай,,čaj,čaj,shaah,Té,,Te ,,,ቀጠፍ ፨ ሻሂ,`ket-èf / shahi,çay,چائے,chai,
G116,BEER,beer,(das) Bier,بيرة,Al-beera,birrë,,գարեջուր,garejur,বিয়ার ,bier ,pivo,bira / бира,,(la) cervesa,,,Øl,بیر,Beer,(het) bier, آب جو,aab jo,alak/serbesa,olut,bière,μπύρα,mpira,Sör,,Birra,,,bîre,بيرە,Alus,пиво (pivo),,Øl,بیر,Beer,piwo,cerveja,bere,пиво,,limonáda ,pivo,biir,Cerveza,,Öl ,,,ቢራ,bir-ra,bira,بیئر,Beer,
G117,FRUITS,fruit,(das) Obst,فاكهة,Fakiha,frut,,մրգի,mrgi,ফল ,Phol,voće,plodowe / плодове,,(la) fruita,,ovoce,Frugt,میوه ,mewa,(het) fruit,میوه ,miveh,prutas,hedelmä,fruits,φρούτα,frouta,gyümölcs,,Frutta,,,fêkî,ميوە,Vaisiai [pl],Овошје (ovoshje),,Frukt ,میوه,Mewa,owoce,fruta,fructe,овощи,,ovocie ,sadje,furuto / mihdo,Frutas,,Frukt ,,,ፍሩታ,ferut-ta,meyve,پھل,phal,
G118,APPLE,apple,(der) Apfel,تفاح,Al tufah,mollë,,խնձոր,khndzor,আপেল,Apel,jabuka,yabulka / ябълка,,(la) poma,,jablko,Æble, سیب,sib,(de) appel, سیب,sib,mansanas,omena,pomme,μήλο,mìlo,alma,,Mela,,,sêv,سيَو,Obuolys,Јаболко (Jabolko),,Eple,مڼه,Mana,jabłko,maçã(s),măr,яблоко,,jablko,jabolko,tufaax,Manzana(s),,äpple ,,,ቱፋሕ,Tufah,elma,سیب,saib,
G119,PEAR,pear,(die) Birne,اجاص/ كمثرى,Alijas/ Kamthari,dardhë,,տանձ,tandz,নাশপাতি,nashpati,kruška,krusha / круша,,(la) pera,,,Pære,ناک,naak,(de) peer,گلابی ,golaabi,peras,päärynä,poire,αχλάδι,ahladi,körte,,Pera,,,hirmî,هەرمىَ,Kriaušė,Круша (Krusha),,Pære,امرت,Amrot,gruszka,pêra(s),pară,груша,,hruška,hruška,canbaruud,Pera(s),,Päron ,,,ፐሮን,Peron,armut,ناشپاتی,Naashpati,
G120,GRAPEFRUIT,grapefruit,(die) Pampelmuse,جريبفروت,AL grib fruut,grejpfrut,,գրեյպֆրուտ,greypfrut,বাতাবীলেবু / জাম্বুরা,Batabilebu / jambura,grejpfrut,greypfrut / грейпфрут,,(l') aranja,,grapefruit,Grapefrugt,گریپ فروت ,grape froot,(de) grapefruit,گریپ فروت ,grape froot,ubas,greippi,pamplemousse,γκρέιπφρουτ,grapefruit,grapefruit,,Pompelmo,,,zîbal,سندى,Greipfrutas,Цитрон (Citron),,Grapefrukt,مالټی,Maltee,grejpfrut,toranja(s),grapefruit,грейпфрут,,grapefruit,grenivka,bambeelmo,Pomelo(s)/toronja(s),,Grapefrukt (grapefrukter) ,,,ናርገ,Nar-ge,greyfurt,گریپ فروٹ / چکوترا,Grapefruit/Chakotra,
G121,APRICOT,apricot,(die) Aprikose,مشمش,AL mushmush,kajsi,,ծիրան,tsiran,আপ্রিকট ,apricot,marelica / kajsija,kaysiya / кайсия,,(l') albercoc,,meruňky,Abrikos,زرد آلو ,zard aaloo,(de) abrikoos,زرد آلو ,zard aaloo,aprikot,aprikoosi,abricot,βερίκοκο,verikoko,sárgabarack,,Albicocca,,,mişmiş,قەيسى,Abrikosas,Кајсија (Kajsija),,Aprikos,زردالو,Zardalo,morela,"damasco(s), alperce(s)",caisă,абрикос,,marhuľa ,marelica,abrikad,Albaricoque(s) / Damasco(s),,Aprikos  ,,,ሚሽሚሽ,mishemish,kayısı,خوبانی,Khobani,
G122,POTATOE,potatoes [pl],(die) Kartoffeln [pl],بطاطا,Battatta,patate,,կարտոֆիլ,kartofil,আলু,alu,krumpir / krompir,kartofi / картофи,,(les) patates,,brambory,Kartofler,کچآلو,Kachaalu,(de) aardappelen; (de) aardappels, سیب زمینی,sibzamini,patatas,perunat  [pl],pommes de terre,πατάτες,patàtes,burgonya,,Patate,,,patat/kartol,پەتاتە,Bulvės [pl],компири (kompiri),,Poteter,کچالو,Kchalo,ziemniaki,batatas,cartofi,картофель,,zemiaky ,krompir,baradho,Patatas/papas,,Potatis ,,,ድንሽ,dnish,patates,آلو,Aaloo,
G123,BEAN,beans [pl],(die) Bohnen [pl],فاصوليا خضراء,Fasoulia'a / Foul,Mashurka/bishtaja,,լոբի,lobi,বরবটি / সীম ,borboti /sim,grah / boranija,bob / боб,,(els) fesols,,fazole,Bønner,لوبیا ,loobiaa,(de) bonen,لوبیا ,loobiaa,patani,pavut  [pl],haricots,φασόλια,fasolia,bab,,Fagioli,,,fasûlî,فاسۆليا,Žirniai [pl],грав (grav),,Bønner,لوبیا,Lobeya,fasola,feijões,fasole,фасоль зелёный,,fazuľa ,fižol,digir,"Judías, Habichuelas/frijoles/Chauchas",,Bönor   ,,,ባሎንኌ,Balongua,fasulye,لوبیا,Lobia,
G124,PEA,peas [pl],(die) Erbsen [pl],بازلاء,Bazila ,bizele,,ոլոռ / սիսեռ,volorr / siserr,মটরশুটি,Motorshuti,grašak,gah / грах,,(els) pèsols,,hrášek,Ærter,متر,matar,(de) erwten, نخود,nokhod,,herneet  [pl],petits pois,αρακάς,arakas,borsó,,Piselli,,,şoqîl,بازاليا,Pupelės [pl],Грашок (Grashok),,Erter,نخود,Nakhod,groch,ervilhas,mazăre,зелёный горошек,,hrášok ,grah,fuul,"Guisante(s), Arveja(s)",,Ärter     ,,,ዓይኒ ዓተር,Aini ater,bezelye,مٹر,Matar,
G125,CHICKPEA,chickpeas [pl],(die) Kichererbsen [pl],حمص,Hommos,Qiqra,,,,ছোলা / চানা,chhola / chana,slanutak / leblebija,Leblebiya / леблебия,,(els) cigrons,,,Kikærter,نخود,nakhod,(de) kikkererwten,نخود فزنگی,Nokhod farangi,,kikherneet  [pl],pois chiches,ρεβύθια,revithia,csicseriborsó,,Ceci,,,nok,نۆك,Sėjamas avinžirnis,леблебија (leblebija),,Kikerter,نخود,Nakhod,ciecierzyca,grão,năut,турецкий горох,,,čičerika,,garbanzo(s),,Kikärtor ,,,ዓተር,´ater,nohut,چھولا / چنے,Chola / chanay,
G126,AUBERGINE,eggplant (US) / aubergine (UK),(die) Aubergine,باذنجان,batnjan,patëllxhan,,բադրիջան,badrijan,বেগুন ,begun,patlidžan,patladzhan / патладжан,,(l') albergínia,,,Aubergine,بادنجان سیاه,banjaan siyaah,(de) aubergine,بادمجان,Bademjan,talong,munakoiso,aubergine,μελιτζάνα,melitzana,padlizsán,,Melanzana,,,balcan/bacanê reş,باينجان,Baklažanas,модар патлиџан (modar patlidzhan),,Aubergine,بانجان,Banjan,bakłażan,beringela,vânătă,баклажан,,lilek,jajčevec,,berenjena(s),,Aubergine,,,መለዛናይ,melezanay,patlıcan,بینگن,Baingan,
G128,CARROT,carrots [pl],(die) Karotten/Möhren [pl],جزر,Jazar,karrota,,գազար,gazar,গাজর,Gajor,mrkve / šargarepe,morkovi / моркови,,(les) pastanagues,,mrkev,Gulerod (Gulerødder),زردک,zardak,(de) wortelen; (de) wortels,هویج ,havij,carrot,porkkanat  [pl],carottes,καρότα,karota,sárgarépa,,Carote,,,gizêr,گيَزەر,Morkos [pl],Моркови (Morkovi),,Gulrot (Gulrøtter),ګازری,Gazere,marchew,cenouras,morcovi,морковь,,mrkva ,korenje,caba case / karooto,Zanahoria(s),,Morot (Morötter) ,,,ካሮቲ,karot,havuç,گاجر,Gaajar,
G129,TOMATO,tomatoes [pl],(die) Tomaten [pl],طماطم (بنادورة),Tamatem / Banadoura,domate,,լոլիկներ,lolikner,টমেটো ,Tomato ,rajčice / paradajz,domati / домати,,(les) tomates - (els) tomàquets,,rajče,Tomat (tomater) ,بادنجان رومی,banjaan-e-rumi,(de) tomaten, گوجه فرنگی ,goje farangi,kamatis,tomaatit  [pl],tomates,ντομάτες,domates,paradicsom,,Pomodoro,,,fringî,تەماتە,Pomidorai [pl],Домати (Domati),,Tomat (tomater) ,رومیان,Romeyan,pomidor,tomates,roșii,помидор,,paradajka ,paradižnik,yaanyo / tamaandho,Tomate(s),,Tomat (tomater) ,,,ኮምደረ,komidere,domates,ٹماٹر,Tamaatar,
G130,TURNIP,turnip,(die) Rübe,لفت,Lefft,rrepë,,շաղգամ,shaghgam,শালগম,shalgåm,repa,ryapa / ряпа,,(el) nap,,bílá řepa,Majroe, شلغم,shalgham,(de) raap, شلغم,shalgham,,nauris,navet,ραπανάκι,rapanaki,répa,,Rapa,,,şêlim,شيَلم,Ropė,репка (Repka),,Nepe,شلغم,Shalgham,rzepa,nabo,nap,Репа,,biela repa,repa,,Rábano(s),,Majrova ,,,ኸይሕ ሱር,Keyih Sur,şalgam,شلجم,Shaljam,
G131,FLOUR,flour,(das) Mehl,طحين,taheen,miell,,ալյուր,alyur,আটা / ময়দা ,Ata /moyda,brašno,brashno / брашно,,(la) farina,,mouka,Mel,آرد ,aard,(de) bloem,آرد ,aard,harina,jauho,farine,αλεύρι,alevri,liszt,,Farina,,,ard,ئارد,Miltai,Брашно (brashno),,Mel,اوړه,Wora,mąka,farinha,făină,мука,,múka ,moka,bur / daqiiq,Harina,,Mjöl ,,,ሓርጭ,Har-ritCh,un,آٹا,Aataa ,
G132,HONEY,honey,(der) Honig,عسل,Aassal,mjaltë,,մեղր,meghr,মধু ,modhu,med,med / мед,,(la) mel,,med,Honning,عسل,asal,(de) honing, عسل ,asal,pulut pukyutan,hunaja,miel,μέλι,meli,méz,,Miele,,,hingiv,هنگوين,Medus,Мед (med),,Honning,شهد,Shahed,miód,mel,miere,мёд,,med,med,malab,Miel,,Honung ,,,ማዓር,ma'ar,bal,شہد,Shahad,
G133,CHEESE,cheese,(der) Käse,جبنة,Jobn,dhjathë,,պանիր,panir,পনির,Ponir,sir,sirene / kashkawal // сирене / кашкавал,,(el) formatge,,sýr,Ost, پنیر,panir,(de) kaas, پنیر,panir,keso,juusto,fromage,τυρί,tiri,sajt,,Formaggio,,,penêr,پةنير,Sūris,Сирење (sirenje),,Ost,پنیر,Paner,ser,queijo,brânză,сыр,,syr ,sir,farmaajo,Queso,,Ost,,,ጅብና ፨ ፎርማጆ,Jibna / Formajo,peynir,پنیر / چیز,Paneer/cheese,
G134,QUARK,quark / cottage cheese ,(der) Quark,لبنة,Jobn Qarish,gjizë,,Quark,Quark,ছানা ,Chhana,svježi sir (sveži sir),izwara / извара,,(el) mató,,tvaroh,Hytteost,چکه,chaka,(de) kwark, پنیر روستایی,panir roostayi,kesong puti,rahka / raejuusto,fromage blanc,cottage cheese,cottage cheese (same as in english),túró,,Ricotta,,,şîre qusandî yê tîr,شيرێژ,Varškė,Урда (urda),,Cottage Cheese,کورنی پنیر,Koranay Paner,twaróg,requeijão / queijo fresco,brânză dulce,творог,,tvaroh,skuta,jiis,Requesón,,Keso ,,,ኣጁቦ,ajubo,kesmik,پنیر,Paneer,
G135,,pepper (herb),Pfeffer,فلفل,Flailfle,piper (bimë),,պղպեղ,pghpegh,গোলমরিচ ,Golmorich,papar / biber,,,,,,Peber,مرچ سیاه,murch-e-siyaah,(de) peper, فلفل ,felfel,,paprika,poivre,πιπεριά,piperia,bors,,Paprika,,,îsota reş,,,Пиперка (piperka),,Pepper,مرچ,Morech,pieprz,Pimenta,ardei iute,перец ,,C: paprika,poper,,Pimentón,,S: Paprika D: Peber,,,በርበረ,Berbere,kara biber,مرچ,Mirch,
G136,PAPRIKA,paprika,(das) Paprikapulver,فلفل أخضر,Flailfle,spec,,բրինձ,brindz,ক্যাপসিকাম গুড়া ,kapsikam gura,paprika,cherven piper / червен пипер ,,(el) pebre vermell,,paprika,Paprika,مرچ دولمه,morch-e dolma,(de) paprika,فلفل دلمه ای ,felfel dolmeyi,,paprika,"poivron, paprika",πάπρικα,paprika,pirospaprika,,Paprika,,,dermanê germ,بيبەر,Paprika,Бабура (babura),,Paprika,دلمه,Dolma,papryka,paprica / pimentão,boia,перец овощь,,,paprika,,Pimiento / Ají / Morrón,,Paprika,,,በርበሮኒ,Berberoni,toz biber,لال مرچ,Lal Mirch,
G137,SAUCE,sauce,(die) Soße,صلصة,Salsa,salcë,,սուս,sus,ঝোল / সুরুয়া,jhol / shuruwa,umak (sos),sos / сос,,(la) salsa,,omáčka,Sovs,سس ,sos,(de) saus,سس ,sauce,sarsa,kastike,sauce,σάλτσα,saltsa,szósz,,Salsa,,,sos,ترش,Padažas,Сос (sos),,Saus,مصاله,Masala,sos,Molho,sos,соус,,,omaka,maraqa,Salsa,,Sås  ,,,ስልሲ  ፨ ሳልሳ,Silsi /Salsa,sos,شوربہ,shorba,
G138,BUTTER,butter,(die) Butter,زبدة,Zoubda,gjalp,,կարագ,karag,মাখন ,makhon,maslac,maslo / масло,,(la) mantega,,máslo,Smør,مسکه,maska,(de) boter,کره ,kareh,mantikilya,voi,beurre,βούτυρο,vutiro,vaj,,Burro,,,nivîşk,كەرة,Sviestas,Путер (puter),,Smør,کوچ,Kooch,masło,Manteiga,unt,масло сливочное,,,maslo,subag,Mantequilla,,Smör ,,,ጠስሚ,tesmi,tereyağı,مکّھن,Makkhan,
G140,OIL,oil,(das) Öl,زيت,Zait,vaj,,ձեթ,dzet’,তেল ,tel,ulje,olio / олио,,(l') oli,,olej,Olie,روغن,roghan,(de) olie,روغن ,roghan,mantika,öljy,huile,λάδι,ladi,olaj,,Olio,,,rûn,رِۆن,Aliejus,"Масло, зејтин (maslo, zejtin)",,Olje,غوړی,Ghware,olej,Óleo,ulei,масло разливное,,,olje,saliid,Aceite,,Olja   ,,,ዘይቲ,sejiti,sıvı yağ,تیل,tayl,
G141,CHEWING_GUM,chewing gum,(der) Kaugummi,علكة (لبان),E'lka,çamçakiz,,ռետին,rretin,চ্যুয়িং গাম ,chuwing gam,žvakaća guma (kauguma),duvka / дъвка,,(el) xiclet,,žvýkačka,Tyggegummi,ساجق,saajeq,(de) kauwgom,آدامس ,aadaams,babol gam,purukumi,chewing-gum,τσίχλα,tsihla,rágó,,Gomma da masticare,,,benîşt,بنێشت جوين,Kramtoma guma,Гума за џвакање (guma za dzvakanje),,Tyggegummi,ژاوله,Zhawla,guma do żucia,pastilha elástica,gumă de mestecat,жевачка/ жевательная резинка,,žuvačka ,žvečilni gumi,xanjo,Chicle,,Tuggummi ,,,ማስቲካ/ብዕሪር,Mastika/BieRir,sakız,چیونگ گم / ببل گم ,Chewing gum/Bubble gum,
G142,SPOON,spoon,(der) Löffel,ملعقة,ma'laka,lugë,,Գդալ,Gdal,টেবিল চামচ / চা চামচ ,tebil chamoch/ cha chamoch,žlica (kašika),luzhitsa / лъжица,,(la) cullera,,lžíce,Ske,قاشق / چمچه,qaashoq / chamcha,(de) lepel,قاشق,ghashogh,kutsara,lusikka,(la) cuillère,κουτάλι,kutali,kanál,,Cucchiaio,,,kevçî,كەوگك,Šaukštas,Лажица (lazhica),,Skje,کاشوغه,Kashogha,łyżka,colher,lingură,ложка,,,žlica,qaado,Cuchara,,Sked ,,,ማንካ,manka,Kaşık,چمچا,Chamcha,
G143,KNIFE,knife,(das) Messer,سكين,sekena / Sikkin,thikë,,դանակ,danak,ছুরি / চাকু ,chhuri / chaku,nož,nozh / нож,,(el) ganivet,,nůž,Kniv,کارد,kaard,(het) mes,چاقو ,chaaghoo,kutsilyo,veitsi,couteau,μαχαίρι,maheri,kés,,Coltello,,,kêr,چەقۆ,Peilis,Нож (nozh),,Kniv,چاقو,Chaqo,nóż,Faca,cuțit,нож,,,nož,mindi,Cuchillo,,Kniv/Bordskniv ,,,ካራ,kar-ra,Bıçak,چاقو,Chaqu,
G144,PLATE,plate,(der) Teller,طبق,tabak / sahen ,pjatë,,ափսե,ap’se,থালা ,thala,tanjur (tanjir),chiniya / чиния,,(el) plat,,talíř,Tallerken,بشقاب,beshqaab,(het) bord,بشقاب ,boshghaab,plato/pinggan,lautanen,assiette,πιάτο,piato,tányér,,Piatto,,,"sênîk, teyfik",بەربەلەم(قاپ),Lėkštė,Чинија (chinija),,Tallerken,پلیټ,Plate,talerz,Prato,farfurie,тарелка,,,krožnik,saxan,Plato,,Tallrik ,,,ብያቲ ፨ ሸሓኒ,Biyat-ti / Shehani,tabak,پلیٹ,Plate,
G145,GLASS,glass (to drink from),(das) Trinkglas / Glas,كأس,Koubaya  / Kasse,gotë,,ապակի,apaki,গ্লাস ,glas,čaša,chasha / чаша,,(el) got - (la) copa,,sklenice,Glas,گیلاس,gilaas,(het) glas,لیوان,liwaan,baso,lasi,verre,ποτήρι,potiri,pohár,,Bicchiere,,,qedeh / berçavk,پەرداخ,Stiklinė,Чаша (chasha),,Glass,ګیلاس,Gelass,szklanka,Copo,pahar,стакан,,,kozarec,galaas,Vaso,,Glas / Dricksglas   ,,,ብርጭቆ,Birchuk´o,bardak / gözlük,گلاس,Gilaas,
G146,MUG,mug,(der) Tasse,كاسة,Kassa,kupë,,գավաթիկ,gavatik,মগ ,mog,"vrč (krigla, šolja)",kupichka / купичка ,,(la) tassa,,hrnek,Krus,پیاله,piyaala,(de) mok,فنجان ,fenjaan,,muki,gobelet,κούπα,kupa,bögre,,Tazza,,,qedeha lastîk,كوپ,Puodelis,Филџан (fildzan),,Krus,,,kubek,Caneca,cană,кружка,,,skodelica,koob,Tazón / Taza grande,,Mugg ,,,ኩባያ,Kubaya,plastik bardak,مگ,Mug,
G147,TEAPOT,teapot ,(die) Teekanne,ابريق شاي,Ebrek shaye,ibrik çaji,,թեյաման,t’yeyaman,চায়ের কেতলি ,chayer ketli,čajnik,chaynik / чайник,,(la) tetera,,,Tekeddel,چاینک,chaainak,(de) theepot,قوری,ghoori,tsarera,teepannu,théière,τσαγιέρα,tsagiéra,teáskanna,,Teiera,,,çaydan,قۆرى,Arbatinukas,чајник (chajnik),,Tekanne,چایجوش,Chay Josh,dzbanek do herbaty,bule,ceainic,(заварной) чайник,,Čajová konvice,čajnik,,tetera,,Tekanna ,,,በራድ ሻሂ,Berad Shahi,çaydanlık,چائے دانی,Chai Daani,
G148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G150,,Clothing,Kleidung,ملابس,Awa-i /Malabes,Veshje,,,,জামাকাপড় ,jamakapor,Odjeća / Odeća,Облекло,,Roba,,oblečení,Tøj, لباس ,Lebaas,Kleding, لباس ,lebaas,Mga damit,Vaatteet,Vêtements,Ρούχα,Rouha,ruházat,,Vestiti,,,Cil,جلوبەرگ,Drabužiai / Rūbai,облека,,Klær,,,odzież,Roupa,Îmbrăcăminte,Одежда,,oblečenie ,Obleka,dharka,Ropa,,kläder  ,,,,,Elbise,کپڑے,Kapray,
G151,SHIRT,shirt,(das) Hemd,قميص, qamís,Këmishë,,վերնաշապիկ,vernashapik,শার্ট / জামা,shirt / jama,košulja,riza / риза,,(la) camisa,,triko / košile,Skjorte,یخنکاخ / پیراهن,yakhanqakh/peraahan,(het) hemd,بلوز (پیراهن),bolooz/piraahan,kamiseta,paita,une chemise,πουκάμισο,pu'kamiso,ing,,Camicia,,,Gomlek,تیشێرت,Marškiniai,Кошула (Koshula),,Skjorte,کمیس     ,kamis,koszula,camisa,cămașă,Рубашка,,tričko / košeľa,Srajca,maaliyada / shaadh,Camisa,,Skjorta ,,,ካምታ,kamecha,gömlek,قمیض,Qameez,
G152,DRESS,Dress,(das) Kleid,فستان,fustan,Fustan,,,,জামা, Jama,haljina,roklya / рокля,,(el) vestit,,šaty,Kjole,لباس,lebaas,(de) jurk, لباس,lebaas,damit / blusa,mekko,une robe,φόρεμα,fórema,ruha,,Abito / Vestito,,,Kiras,کراس ,Suknia,Фустан (Fustan),,Kjole,کالي     ,kaali,sukienka,vestido,rochie,Платье,,šaty,Obleka,Dharka / toob canbuur,Vestido,,Klänning ,,,ቀምሸ,kemesh,elbise,لباس/کپڑے,Libaas/kaprey,
G153,SKIRT,skirt,(der) Rock,تنورة,Tanoura,Fund,,քար,k’ar,স্কার্ট ,skirt ,suknja,pola / пола,,(la) faldilla,,sukně,Nederdel, دامن ,daaman,(de) rok, دامن ,Daman,palda,hame,une jupe,φούστα,foosta,szoknya,,Gonna,,,Eteg,ته نوره,Suknelė,Сукња / Здолниште (Suknja / Zdolnishte),,Skjørt,لمنه,Lamenah,spódnica,Saia,fustă,юбка,,sukňa ,Krilo,darafkii / goono,Falda  ,,Kjol  ,,,ጎና,gona,etek,اسکرٹ,iskirt,
G154,TROUSERS,trousers (UK) / pants (US),(die) Hose,بِنْطال/ سروال,Sirwal / Bantalon,pantallona,,շալվար,shalvar,প্যান্ট ,pant,hlače (pantalone),pantalon / панталон,,(els) pantalons,,kalhoty,Bukser,پتلون,patloon,(de) broek,شلوار ,shalvaar,pantalon,housut,pantalon,παντελόνι,panteloni,Nadrág,,Pantaloni,,,Şal,پانتۆل ,Kelnės,панталони (pantaloni),,Bukser,پتلون/پرتوګ     ,patlun/partog,spodnie,calças,pantaloni,штаны/брюки,,nohavice ,hlače,surwaalka / surwaalo,(el) pantalón,,Byxor ,,,ስረ,sere,pantolon,پینٹ / پتلون,Pant/Patloon,
G155,PULLOVER,jumper (UK) / sweater / pullover,(der) Pullover,كنزة صوف,kanzet souf,pulovër,,սվիտեր,sviter,সুয়েটার ,suwetar,džemper,pulover / пуловер,,(el) jersei,,,Bluse,جمپر,jampar,(de) trui,پلور,poloover,sweter,villapaita,"pull, pullover",πουλόβερ,poulover,pulóver,,Maglione,,,fanêre,بلوزى خوري,Megztinis / Bliuzonas,"Џемпер, пуловер (dzemper, pulover)",,Genser,جمپر,Jumper,sweter,pulover / camisola de manga comprida,pulover,джемпер / свитер,,sveter,pulover,funaanad,(el) sueter / pulover,,Tröja ,,,ጎልፎ ,golfo,kazak,سویٹر,sweater,
G156,COAT,jacket / coat,(die) Jacke,جاكِيت/ مِعْطَف,Jaket / Mi'itaf,xhaketë,,պիջակ,pijak,জ্যাকেট ,jaket,jakna,yake / яке,,(la) jaqueta - (l') abric,,,Jakke/frakke,ژاکت,jaakat,(de) jas,ژاکت,jaackat,pangginaw/jacket,takki,veste / manteau,ζακέτα-παλτό,zaketa- palto,kabát,,Giacca / giubbotto,,,çakêt,چاكەت,Striukė / Paltas,"Јакна, сако (jakna, sako)",,Jakke,جاکټ,Jacket,kurtka / płaszcz,casaco,geacă,куртка/ пальто,,sako / kabát,jakna,jaaked / jaakad,(el) abrigo,,Jacka ,,,ጃኬት,jaket,ceket,جیکٹ,Jacket,
G157,HEADSCARF,veil / hijab / headscarf,(der) Schleier / (das) Kopftuch,حجاب,Hijab / Khimar,perçe / Shami,,Վարագույրի / ...,Varaguyri / ...,হিজাব/ ওড়না ,hijab/orna,veo,hidjab / хиджаб,,(la) bufanda,,šátek / hidžáb,Slør/ Tørklæde,حجاب / چادر,hejaab/chaadar,(de) sluier / (de) hoofddoek; (de) hijab, روسری/حجاب,roosari/hejab,belo,huntu / päähuivi,un voile,πέπλο / μαντήλα,peplo / madíla,hidzsáb / fejkendő,,Velo,,,demsal,حيجاب,Skara,вел (vel),,Slør,ټیکری/توکری    , ttekri / ttukri,woal,véu,voal / hijab,вуаль,,šatka / hidžáb,tančica / Ruta / Hijab,xijaab / xijaabka,(el) velo,,Slöja ,,,ነጸላ,netzela,başörtüsü / hicap / peçe,حجاب / ڈپٹا / نقاب,Hijaab/dupatta/niqaab,
G158,SHOE,shoes [pl],(die) Schuhe [pl],حذاء,Ahzia/ sabbatat,këpucë,,,,জুতা ,juta,cipele,obuvki / обувки,,(les) sabates,,,Sko,بوت / کفش,boot / kafsh,(de) schoenen,کفش ,kafsh,sapatos,kengät  [pl],chaussures,παπούτσια,paputsia,cipő,,Scarpe,,,sol,قۆنەرە,Batai,Чевли (čevli),,Skor ,بوتان,Botan,buty,sapatos,pantofi,ботинки,,topánky ,čevlji,kabaha / kabo,(los) zapatos,,Skor ,,,ጫማ,Chama,ayakkabılar,جوتے,Jootey,
